movie_rank,movie_title,year,director,synopsis,critic_id,star_rating,review_text,review_char_len,review_word_len
2,12 Angry Men,1957,Sidney Lumet,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",18,4.5,"""It's always difficult to keep personal prejudice out of a thing like this. And wherever you run into it, prejudice always obscures the truth.""",143,25
2,12 Angry Men,1957,Sidney Lumet,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",19,5.0,"3 very angry men, 9 relatively pissed off men",45,9
2,12 Angry Men,1957,Sidney Lumet,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",20,4.5,Came home on mushrooms when I was 17 and my parents said “Would you like to join us to watch 12 Angry Men” in unison like the Shining twins. Still not sure why I said yes,170,36
3,Seven Samurai,1954,Akira Kurosawa,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",1,5.0,"too many sweaty ass cheeks, 5 stars",35,7
3,Seven Samurai,1954,Akira Kurosawa,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",2,5.0,"One of those where you finish it and kinda just sit there in disbelief that this is a movie that exists. Sheesh, what a monster.",128,25
3,Seven Samurai,1954,Akira Kurosawa,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",3,4.5,this is what the avengers think they look like,46,9
3,Seven Samurai,1954,Akira Kurosawa,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",4,5.0,It is the best movie ever made.,31,7
3,Seven Samurai,1954,Akira Kurosawa,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",5,5.0,"""Once again, we survive.""",25,4
3,Seven Samurai,1954,Akira Kurosawa,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",6,5.0,"“This baby is me, this is what happened to me.”violence is endless and the repercussions eternal, the flames rage on as the innocents die. however, what Kurosawa also realises is that violence is the coolest thing that you can ever capture on celluloid. that central dichotomy, the merging of visceral horror and shameful pleasure at the sight of violence, is part of what makes Seven Samurai so timeless. one second, you’ll witness the sadness of a dying innocent, the other you’ll be cheering the slaughter of an enemy combatant. either way, a mother loses their child, a child loses their father.",599,104
3,Seven Samurai,1954,Akira Kurosawa,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",7,5.0,"So massive, so satisfying and so honest about the cost of violence. Did it in two nights with the 7 year old. Kid's got a major Mifune crush. Me too.",149,31
3,Seven Samurai,1954,Akira Kurosawa,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",8,3.0,"I was going to give this 3 1/2, but then people would be all like ""oh you thought it was pretty good?"" and I can't say I thought that.I mean it was a great film for sure, but it was so hard for me to get into.Nothing hit me.Nothing made me think or feel until the last 40 minutes. It's way too long.The production and art direction were so well done, but the story and characters just weren't there for me.I really wanted to love this, but it didn't work for me.I appreciated it.I didn't really like it.",503,111
